"","GEOID20","Year","wf_pm","wf_pm_mod","Count","deaths_base","deaths_mod","deaths_base_LCL","deaths_mod_LCL","deaths_base_UCL","deaths_mod_UCL"
"1737","90747",2017,1.56704592704773,1.56704592704773,0,0,0,0,0,0,0
"1738","90747",2018,2.01747393608093,2.01747393608093,0,0,0,0,0,0,0
"1739","90755",2008,1.17592024803162,1.17592024803162,46,0.947509279576292,0.947509279576292,0.0822463354988308,0.0822463354988308,1.79649787854025,1.79649787854025
"1740","90755",2009,0.326382040977478,0.326382040977478,60.5,0.348487549777851,0.348487549777851,0.0300429913925531,0.0300429913925531,0.66526657110676,0.66526657110676
"1741","90755",2010,0.137618139386177,0.137618139386177,27.5,0.0669019859349912,0.0669019859349912,0.00575880398398843,0.00575880398398843,0.127911401658437,0.127911401658437
"1742","90755",2011,0.217116177082062,0.217116177082062,53,0.203279369697622,0.203279369697622,0.0175091758214022,0.0175091758214022,0.388404899097724,0.388404899097724
"1743","90755",2012,0.270948767662048,0.270948767662048,53.768,0.257234706861381,0.257234706861381,0.0221661835216304,0.0221661835216304,0.491283568021709,0.491283568021709
"1744","90755",2013,0.548051178455353,0.548051178455353,66,0.637117932575846,0.637117932575846,0.0550241510678195,0.0550241510678195,1.21409439999254,1.21409439999254
"1745","90755",2014,0.268535375595093,0.268535375595093,47.5,0.225228262012105,0.225228262012105,0.0194077761755621,0.0194077761755621,0.430163956827356,0.430163956827356
"1746","90755",2015,0.333712100982666,0.333712100982666,64.5216,0.379974609393907,0.379974609393907,0.0327594201747368,0.0327594201747368,0.725332827956837,0.725332827956837
"1747","90755",2016,0.959656000137329,0.959656000137329,62.5664,1.05373908751803,1.05373908751803,0.09130804723748,0.09130804723748,2.00137790053273,2.00137790053273
"1748","90755",2017,1.46359264850616,1.46359264850616,53.768,1.37496151508778,1.37496151508778,0.11962719653007,0.11962719653007,2.60096577253067,2.60096577253067
"1749","90755",2018,1.6586047410965,1.6586047410965,55.7232,1.612053077194,1.612053077194,0.140475425257921,0.140475425257921,3.04472124631416,3.04472124631416
"1750","90802",2008,1.18907928466797,1.18907928466797,257.5,5.36272367400413,5.36272367400413,0.465548097376537,0.465548097376537,10.1667676379302,10.1667676379302
"1751","90802",2009,0.330937743186951,0.330937743186951,252.5,1.47467334178804,1.47467334178804,0.127135759793722,0.127135759793722,2.81506420483954,2.81506420483954
