Block group,Median_hh_income,age_perc,race_eth
60133451121,185536,12.12121212,75.63671312
60133451122,108688,9.478371501,63.00784034
60133451123,226250,13.16319678,72.60273973
60133451124,145795,27.35076083,75.03550128
60133451131,238636,26.94087404,55.98611914
60133451132,173125,24.71910112,38.50931677
60133451141,174536,25.71251549,25.07022472
60133451142,80406,69.93268512,19.97008227
60133451143,217366,20.6940874,27.11927982
60133451144,210100,13.67053999,31.61512027
60133451151,232031,13.73980249,59.85804416
60133451152,203839,24.89939638,49.50029394
60133451153,198800,30.09001286,66.02316602
60133451161,186328,19.53255426,53.89048991
60133451162,194583,20.61349693,46.80050188
60133451171,250000,10.32924467,73.18640955
60133451172,102281,13.68613139,65.31424025
60133451173,164013,13.73368146,48.63834423
60133451181,136875,18.18882466,51.35135135
60133451182,74653,25.64377682,49.16666667
60133452031,171103,30.51823417,22.27636617
60133452032,92414,12.78577477,28.16399287
60133452033,100278,4.891606448,29.27256792
60133452034,225250,22.33918129,21.96721311
60133452041,209125,29.23238696,20.7852194
60133452042,250000,28.68719611,16.28989362
60133452051,161985,26.87908497,45.74540504
60133452052,125764,10.10665312,60.27210884
60133452053,157593,9.565217391,69.20514041
60133452061,188430,27.42537313,49.30102516
60133452062,143690,15.19083969,44.69665704
60133461011,181406,32.23010244,31.31557708
60133461012,231528,34.76702509,24.41968431
60133461021,250000,20.26009582,30.98878695
60133461022,250000,25.98639456,29.53657175
60133461023,250000,10.19172553,29.8816568
60133461024,250000,30.97826087,26.08036391
60133462031,161964,26.55310621,22.19040802
60133462032,231500,23.26869806,26.10921502
60133462041,243256,18.891258,36.34914308
60133462042,222604,20.79349904,34.25266904
60133462043,250000,24.70534905,24.93180578
60133462044,250000,3.73679935,30.51075269
60133462051,155240,32.36733158,23.09368192
60133462052,199750,52.47787611,17.23356009
60133462061,203750,37.23305478,30.24523161
60133462062,220093,24.64756708,28.90037594
60133470001,149886,30.92783505,31.30569547
60133470002,250000,28.64698105,25.31705026
60133470003,204250,9.02188477,36.51315789
60133480001,180781,23.67288379,25.61643836
60133480002,250000,21.89077559,29.65762561
60133480003,218802,26.54216186,25.59267241
60133490001,144286,16.52092442,35.13765749
60133490002,173750,31.37681159,29.45736434
60133490003,92881,20.47502048,29.78369384
60133500001,113587,14.95862508,38.15448419
60133500002,250000,16.2195122,30.94496366
60133500003,159167,49.06507105,36.74775928
60133500004,211985,12.12121212,31.69491525
60133511011,96806,90.94202899,13.55599214
60133511012,67269,85.23391813,18.01692866
60133511013,78587,94.44063143,20.35851472
60133511031,81181,83.31090175,24.75247525
60133511032,87130,93.64944962,19.10299003
60133511041,80417,97.4025974,22.51148545
60133511042,40483,91.76300578,19.65471448
60133511043,98462,90.69767442,20.609319
60133511051,63606,93.17617866,18.17010309
60133511052,40250,82.38095238,21.96409715
60133512001,250000,27.3880597,22.38461538
60133512002,151583,36.36955107,27.65957447
60133512003,250000,25.36530536,29.706945
60133521011,227727,21.33550489,40.8492823
60133521021,236667,17.91530945,30.66485753
60133521022,176983,27.49196141,36.59793814
60133521023,149868,17.72805508,39.91735537
60133521024,250000,24.37325905,37.09302326
60133522011,102800,13.97694524,44.1495778
60133522012,159507,25.99277978,41.73387097
60133522013,207847,26.95652174,35.18114361
60133522021,155994,30.06158584,29.54279015
60133530011,235458,37.26968174,34.98641304
60133530012,206071,30.22932592,48.28660436
60133530013,250000,29.5021512,26.97201018
60133530021,222384,32.8680203,28.67298578
60133530022,224167,26.09467456,34.51981195
60133530023,250000,23.35186656,29.07075874
60133530024,250000,27.91666667,34.95024876
60133540011,199347,24.69982847,31.7671093
60133540021,250000,27.8644842,24.40014766
60133540022,250000,13.84015595,28.12089356
60133540023,250000,24.66624285,22.3707147
60133540024,206417,31.51544402,36.8840219
60133551071,101563,17.66503667,55.28007346
60133551072,138476,11.53670771,65.26069127
60133551073,140099,19.53626048,81.34171908
60133551091,84808,9.380863039,62.44541485
60133551092,175602,56.81415929,79.43262411
60133551093,94886,17.81685468,73.00916138
60133551094,114018,17.1728972,81.75813008
60133551101,101845,16.28482972,81.34065073
60133551102,81961,18.97482014,84.49283059
60133551111,78508,20.43989382,76.42097543
60133551112,137974,13.07271963,82.84869394
60133551113,91375,15.89353612,82.16692587
60133551121,158250,29.7029703,30.63402385
60133551122,173125,38.38006231,45.07142857
60133551123,213750,35.09749304,34.27922815
60133551131,212778,26.41399417,46.80390033
60133551132,213750,21.38728324,47.10312862
60133551133,224563,13.8962766,47.4789916
60133551151,155116,16.13756614,73.77659574
60133551152,232885,13.34080717,87.9541109
60133551153,129050,14.84578224,83.17382982
60133551181,97583,12.15203426,84.33635614
60133551182,157355,15.68522484,75.53304904
60133551191,111484,19.00768693,81.26142596
60133551192,147386,16.95419393,82.5
60133551201,86297,16.03375527,79.07964602
60133551202,92188,28.75816993,81.79901616
60133551211,200214,12.69911504,86.15929204
60133551212,227361,19.24369748,53.38216286
60133551213,250000,12.03751954,81.69900367
60133551221,250000,23.03921569,45.69230769
60133551222,155059,2.762923351,74.35064935
60133551223,250000,15.35874439,65.99437148
60133551231,250000,14.59047619,92.00661521
60133551232,250000,10.23622047,93.96325459
60133551241,250000,10.51401869,94.51851852
60133551242,248750,6.314914832,89.720035
60133551243,250000,3.650336215,87.80991736
60133551251,250000,11.56606163,89.82667671
60133551252,224167,14.24611973,85.2520224
60133551261,250000,20.19750764,77.85200411
60133551262,250000,12.5739645,92.26932668
60133552011,150268,17.66207249,88.33181404
60133552012,136705,15.25710419,85.02167915
60133552013,131513,16.52786675,84.87095817
60133552021,86080,40.85144928,83.81696429
60133552022,150536,20.2803329,88.0415324
60133553021,250000,27.66945218,35.32440783
60133553022,169000,32.07810321,37.51328374
60133553023,250000,26.4868179,35.76030928
60133553061,113295,23.63636364,22.4789916
60133553062,158750,28.89952153,27.98605057
60133553063,121389,28.74870734,28.15945717
60133553064,171641,20.24665982,25.250501
60133553065,175701,18.35518474,26.65745856
60133553071,154550,15.14837819,36.19266055
60133553072,82099,17.03864997,40.8388521
60133553081,182768,30.95037847,29.92518703
60133553082,144295,13.89766267,29.2042042
60133553083,152143,30.50647821,30.93596059
60133553091,178750,24.79757085,34.23357664
60133553092,240536,19.5890411,52.95646524
60133553093,217717,19.91419378,43.37349398
60133553101,106536,31.07314469,44.91858506
60133553102,90037,20.62992126,40.74858757
60133560011,112656,33.20978503,75.82781457
60133560012,113750,17.83323189,80.32596042
60133560013,136176,22.95918367,81.93146417
60133560021,187875,25,50.39370079
60133560022,115822,18.28793774,85.4655295
60133570001,90655,14.51135242,48.04947669
60133570002,89063,38.84892086,32.58426966
60133570003,93929,18.66096866,37.02677747
60133580001,82375,15.34090909,74.13572343
60133580002,80404,23.27663384,73.27823691
60133580003,82039,27.10413695,65.32769556
60133580004,48902,26.72955975,74.07407407
60133580005,47667,17.61133603,68.58359957
60133591021,98036,30.69306931,77.90802525
60133591022,98852,26.45299145,75.52761563
60133591023,107292,16.7406468,84.02777778
60133591031,95909,16.32778805,69.77491961
60133591032,103384,29.03553299,64.71531676
60133591033,91125,20.7981581,80.25435074
60133591034,82917,24.53505007,73.52024922
60133591041,84872,15.76715497,81.99432892
60133591051,118750,24.70119522,81.4952499
60133591052,126833,17.22921914,86.40980736
60133592021,129188,30.26513257,71.21407121
60133592022,119327,41.65661439,53.41772152
60133592023,105086,28.16091954,57.38278516
60133592031,111891,31.13636364,84.40693025
60133592032,88661,17.45189117,88.14404432
60133592033,116651,20.70652174,80.96043287
60133592041,111618,18.43434343,88.7628866
60133592042,114046,27.88235294,86.30824373
60133592043,130078,34.67475193,85.76300085
60133601011,83611,41.03703704,65.39440204
60133601012,97083,28.68605817,62.43272336
60133601013,82857,34.73684211,66.77667767
60133601021,125927,36.30289532,68.00411523
60133601022,137096,25.3894081,70.70336391
60133601023,134091,34.82260184,58.47880299
60133602001,80742,21.30733117,72.66503667
60133602002,100385,20.89671737,68.287373
60133602003,125278,22.28490832,72.17235189
60133610001,58488,17.5041876,74.24094025
60133610002,135063,26.72064777,65.21511018
60133610003,98906,22.9787234,75.81699346
60133620001,142500,22.34685073,47.18137255
60133620002,93036,26.35046113,48.13432836
60133620003,100985,35.69979716,50.23299161
60133630001,100000,18.32773423,76.03015075
60133630002,95625,23.61623616,70.90990587
60133630003,88818,27.87834902,83.51485149
60133630004,83553,33.2046332,66.37490883
60133640021,103241,24.91638796,79.81118373
60133640022,81902,19.73121564,78.6259542
60133640023,143438,12.50801796,77.64494919
60133650021,106500,16.61385242,96.47058824
60133650022,54474,6.159014558,96.68578713
60133650023,55625,15.28720036,94.68841489
60133650031,87470,30.15873016,88.39146278
60133650032,63938,17.29828851,84.34163701
60133650033,68108,19.55034213,86.92879915
60133650034,73611,7.382550336,88.44589097
60133660011,45100,25.04537205,90.32258065
60133660012,88533,11.29213483,94.46702094
60133660021,40625,14.74074074,92.64399722
60133660022,72218,19.64078795,94.06130268
60133660023,72750,14.2326379,93.85847797
60133671001,92188,25.65079365,92.58414147
60133671002,99063,35.67961165,92.12746017
60133671003,42241,16.9498222,92.34256927
60133671004,92813,24.28694901,91.46126761
60133672001,137250,9.327303561,92.08709506
60133672002,72361,8.671901673,93.78815081
60133672003,109722,10.11904762,91.52854512
60133680011,110096,6.003430532,97.55579171
60133680012,85341,9.429280397,94.94949495
60133680013,53585,12.28070175,94.20408163
60133680014,98684,16.7738478,96.12676056
60133680021,62668,17.41214058,95.30864198
60133680022,56964,8.38150289,94.87776484
60133690011,58063,4.440497336,91.21395037
60133690012,63649,32.45901639,82.33333333
60133690013,91129,17.98657718,93.85665529
60133690014,60938,15.625,90.66171923
60133690015,79943,51.33079848,83.38108883
60133690021,58201,22.69326683,75.70731707
60133690022,115000,15.45801527,66.44518272
60133690023,68523,14.65163934,76.83863886
60133700001,154306,24.67685076,64.9867374
60133700002,147625,26.86230248,51.9047619
60133700003,134007,26.11241218,63.06748466
60133710001,93136,22.17898833,81.24383021
60133710002,123882,20.46035806,74.80916031
60133710003,80144,21.8061674,78.06267806
60133710004,110515,28.15533981,81.30921619
60133710005,88125,14.13255361,86.6873065
60133710006,86451,23.10797175,74.14965986
60133720001,107083,10.97308489,88.13387424
60133720002,82530,3.86996904,87.01201201
60133720003,84103,10.54852321,79.30029155
60133720004,88063,20.30598053,84.24591739
60133720005,72292,21.875,89.63210702
60133720006,76803,17.79318313,92.25663717
60133720007,82530,25.1293422,88.86810103
60133730001,96250,15.8913133,94.52554745
60133730002,41995,13.72997712,95.94067135
60133730003,59188,20.38429407,96.16402116
60133740001,67218,18.30985915,70.15437393
60133740002,82106,22.45037645,85.18796992
60133740003,12675,23.42342342,85.97560976
60133740004,102539,18.10500905,85.13870542
60133750001,82853,11.70040486,97.27225939
60133750002,77414,10.87179487,93.89312977
60133750003,73150,25.48209366,97.71054783
60133760001,36359,9.789343247,96.48930335
60133760002,57933,11.43773383,96.21698787
60133760003,105795,13.20422535,95.54831705
60133760004,59595,6.832797428,96.70250896
60133770001,87250,12.68656716,97.5308642
60133770002,36625,21.09851787,88.68421053
60133770003,32917,29.56033676,92.85714286
60133770004,56053,15.44172235,95.96247961
60133770005,65365,17.23874905,83.40635268
60133780001,112989,28.10567735,48.14422057
60133780002,169688,31.69984686,34.74576271
60133790001,59840,16.9020945,96.95841092
60133790002,53500,21.97159566,95.63822963
60133790003,68646,10.04159239,97.22735675
60133790004,43255,11.45066274,96.62875711
60133800011,105945,18.37802485,49.70338983
60133800012,142134,31.19335347,55.34324133
60133800021,107880,18.31831832,80.53969901
60133800022,37214,26.953125,96.28339141
60133810001,60982,20,89.51434879
60133810002,60982,11.99364575,93.58108108
60133810003,103500,21.34831461,87.15953307
60133810004,57803,14.20698102,95.03570214
60133820001,54776,22.00584226,91.18483412
60133820002,46279,20.42328042,90.90909091
60133820003,37667,18.39762611,89.15921288
60133820004,81364,10.77319588,78.64464692
60133830001,64191,23.08415609,72.2675367
60133830002,86078,30.35830619,57.97207935
60133830003,114706,25.70694087,51.04578858
60133840001,185156,25.75150301,49.90366089
60133840002,161875,31.09756098,56.85185185
60133840003,188456,19.24619086,45.78111947
60133840004,117024,39.65968586,40.69364162
60133851001,175833,28.41386555,48.93730074
60133851002,178571,44.19568823,40.13944223
60133852001,120227,38.19095477,53.12899106
60133852002,151250,20.20592021,59.10447761
60133860001,78224,11.38585394,80.29100529
60133860002,31795,33.17647059,76.21247113
60133860003,118056,23.87332521,51.23367199
60133870001,129519,24.09793814,51.24056095
60133870002,159667,35.11111111,61.93548387
60133870003,61442,16.53076353,68.78388846
60133880001,122750,25.69786535,58.13124108
60133880002,130564,19.18259723,52.64643613
60133891001,96359,25.48435171,61.25
60133891002,111250,18.6440678,59.9695586
60133892001,87841,16.66666667,79.60444994
60133892002,76250,21.69179229,69.76320583
60133901001,182386,34.26573427,40.65244668
60133901002,162625,30.52763819,39.01895206
60133901003,129395,27.82401902,42.08211144
60133902001,166250,32.22331048,34.69785575
60133902002,173958,25.59366755,42.92565947
60133910001,168750,29.23857868,34.51720311
60133910002,165813,26.81564246,29.84749455
60133920001,107604,40.1384083,33.07757886
60133920002,183563,31.91964286,34.70744681
60133920003,250000,21.83622829,29.38596491
60133922011,64097,10.25081788,96.5785381
60133922012,129261,26.64995823,85.0212766
60133922013,89074,16.00336323,91.34107709
60133922021,77292,18.21011673,90.95987811
60133922022,71198,34.09290096,79.06316537
60133922023,104957,18.70011403,69.09331568
60133923001,147708,13.84259259,92.37182159
60133923002,195865,26.49690296,93.67088608
60139800001,NA,0.487804878,69.65376782
60139900000,NA,#DIV/0!,#DIV/0!
60150001011,25734,17.0105687,37.42299795
60150001012,36228,25.79205712,39.85048879
60150001021,58466,34.52266152,34.22857143
60150001022,56875,24.4419004,35.63275434
60150001041,38869,13.39144216,40.60547814
60150001061,72625,33.27974277,43.40836013
60150001062,52361,33.54037267,27.44186047
60150001063,98664,12.33933162,33.52165725
60150001071,96850,26.16651418,33.80884451
60150001072,42731,19.4546408,37.0568237
60150002011,91786,27.49510763,31.04575163
60150002012,40724,28.2962963,28.10516772
60150002013,78611,13.0257456,65.07165412
60150002021,89808,24.5188881,41.41856392
60150002022,85870,21.07904642,52.98329356
60150002023,44740,34.92333901,24.52350699
60150002024,100125,41.46948941,20.69327731
60150002031,42882,28.1742354,61.16182573
60159900000,NA,#DIV/0!,#DIV/0!
60170302011,56023,15.08916324,38.16689466
60170302012,77857,17.73109244,39.26031294
60170302013,53866,2.850877193,64.22466422
60170302021,122755,28.69565217,47.33333333
60170302022,NA,13.10679612,60.90794451
60170302023,14267,9.966777409,62.20735786
60170303011,75375,26.02230483,40.15151515
60170303012,42321,19.45495836,39.17975567
60170303013,52500,15.82568807,40.78431373
60170303021,52686,44.55882353,35.30092593
60170303022,62875,13.22033898,39.24665857
60170303023,81607,28.54812398,35.04
60170303024,51276,9.431137725,36.37901861
60170304021,55227,25.54054054,22.27979275
60170304022,53906,27.41935484,37.46867168
60170304023,33482,10.52631579,27.48538012
60170304024,36250,9.674796748,42.8863869
60170304025,108317,9.52848723,27.27272727
60170304031,70529,38.90784983,29.43925234
60170304032,94875,34.30656934,11.26005362
60170304033,123239,20.68965517,15.69148936
60170304041,66900,24.24677188,34.16422287
60170304042,126019,17.42243437,26.85185185
60170304043,35500,22.59970458,38.70402802
60170305021,111583,16.89320388,18.21515892
60170305022,153102,45.82524272,19.27083333
60170305023,103750,19.92945326,19.93204983
60170305024,112083,7.692307692,15.27494908
60170305041,91295,25.46052632,18.77848678
60170305042,43900,42.98245614,23.12138728
60170305043,120250,33.15143247,22.27848101
60170305061,79583,24.89795918,16.45193261
60170305071,101563,11.6089613,18.18181818
60170305072,92621,8.847184987,18.98148148
60170305073,178661,15.8013544,23.57894737
60170306011,87989,32.84848485,22.66335815
60170306012,77273,28.5106383,18.42323651
60170306013,138074,27.35644637,13.58695652
60170306014,96705,24.18772563,17.39961759
60170306031,88500,36.40684411,23.44559585
60170306032,105758,33.10810811,15.97510373
60170306033,70833,21.59827214,19.01267512
60170306034,93750,28.88888889,20.48192771
60170306041,NA,46.10011641,19.16461916
60170306051,69063,33.92156863,20.42502952
60170306052,45806,20.68155112,19.43462898
60170306061,61979,37.01086957,18.33333333
60170306062,80791,45.24853801,20.1771031
60170306063,100294,10.4130809,20.24193548
60170307011,144125,26.43518519,25.56888705
60170307012,115075,30.27597403,24.16940489
60170307013,148929,23.17198764,20.56807052
60170307061,91667,17.32851986,28.30474268
60170307062,200686,21.81528662,35.65037853
60170307063,108438,16.59316428,35.26627219
60170307064,167727,22.566646,22.94853964
60170307091,193877,29.27515834,26.85512367
60170307092,173629,21.22980251,26.54213727
60170307093,184936,26.11885547,24.18397626
60170307101,163333,21.54150198,25.7838436
60170307102,131354,27.76560789,29.27308448
60170307103,153846,35.25402726,30.95377414
60170307111,119299,16.22895623,34.18204965
60170307112,91939,60.15070922,23.75958048
60170307113,82072,18.3269962,43.43598055
60170307121,146250,23.22834646,22.67050913
60170307122,191118,23.71134021,35.68320279
60170307123,243651,20.98298677,41.4500684
60170308011,114583,29.05982906,20.64586357
60170308012,104615,31.26903553,21.11879321
60170308041,81833,29.15766739,25.13795218
60170308042,90179,38.66171004,22.13438735
60170308043,114074,27.75856649,18.09128631
60170308044,108661,19.52887538,23.25413967
60170308071,103427,21.95121951,24.86379396
60170308072,109940,20.23809524,24.54320988
60170308081,61346,12.42118537,30.12139605
60170308082,181058,23.79261364,22.38095238
60170308083,90288,39.29618768,24.79094934
60170308084,134722,25.88714369,23.30708661
60170308091,106838,26.17220801,27.97494781
60170308092,89250,19.84585742,28.51782364
60170308101,58542,8.078231293,43.71308017
60170308102,116250,42.88702929,26.04895105
60170308103,78844,34.20716113,23.49809886
60170308111,56902,37.14099217,23.14979278
60170308121,112330,26.45985401,19.58353991
60170308122,160438,20.85436893,19.31562359
60170308123,46836,38.80070547,20.68527919
60170309011,122841,28.91364903,17.72151899
60170309012,106667,28.13981043,17.15976331
60170309021,150360,24.3067591,23.20117474
60170309022,104757,24.96062992,21.86429061
60170309023,97599,42.69319051,16.20195931
60170310001,91275,15.17553794,23.11178248
60170310002,64800,21.73165138,19.42697414
60170310003,62841,28.38174274,27.48219522
60170310004,74318,29.36170213,31.18865867
60170311001,84338,18.64139021,26.67876588
60170311002,63066,40.1459854,25.26595745
60170311003,92955,28.14399252,19.751693
60170311004,58500,16.28318584,27.56706753
60170312001,72434,32.42206235,21.7185029
60170312002,56696,40,24.49799197
60170312003,68051,12.44665718,24.16107383
60170312004,54821,20.74175824,26.16580311
60170313011,109911,23.77622378,17.77575205
60170313012,63714,33.4439834,21.83908046
60170313013,104464,37.8343949,20.28526149
60170313021,91016,47.61904762,21.27192982
60170313022,44457,25.58139535,28.56318523
60170313023,38028,21.48962149,25.72533849
60170313024,40033,15.30434783,22.97535211
60170314041,94250,30.67973056,16.34551495
60170314042,75694,42.76094276,18.84346959
60170314051,82321,30.1278488,23.52941176
60170314052,92917,34.34022258,14.4
60170314061,128854,56.33802817,18.64009379
60170314062,111058,23.0327398,13.8424821
60170314063,89278,42.13483146,17.64705882
60170314064,120391,12.16931217,27.38179252
60170314065,70938,21.62485066,14.61883408
60170314071,75000,17.77777778,20.25416998
60170314081,71157,52.0361991,17.24683544
60170314082,68883,46.42533937,19.13621262
60170314091,54947,25.37091988,23.7804878
60170314092,78887,27.64883956,17.44897959
60170314093,75926,50.15625,21.73913043
60170315031,106339,33.48694316,21.04072398
60170315032,90565,27.17023675,18.76938987
60170315041,62805,42.38169527,23.99219766
60170315042,82731,15.34883721,20.21390374
60170315043,122583,33.92603129,14.92281304
60170315044,47173,21.26650864,26.29107981
60170315051,77027,30.87649402,22.12267402
60170315052,78333,17.95096322,26.26262626
60170315053,78333,52.79106858,24.75675676
60170315061,103148,19.3883124,29.63615023
60170315062,44803,57.46352413,18.51851852
60170316011,59659,5.110732538,66.82188591
60170316012,38669,8.846153846,57.27848101
60170316013,28977,27.1875,51.02389078
60170316021,49435,28.84160757,69.24328723
60170316022,51484,28.93660532,51.93133047
60170317001,178152,18.92980437,37.78688525
60170318001,167560,27.78637771,44.58438287
60170318002,160417,20.22524636,42.25911223
60170318003,183125,7.985837923,39.17808219
60170318004,178208,18.10810811,43.29896907
60170319001,NA,31.31313131,20
60170320011,76071,14.51851852,15.17857143
60170320021,78505,50.96153846,11.20689655
60170320022,78505,73.07692308,16.66666667
60179900000,NA,#DIV/0!,#DIV/0!
60190001001,17063,9.561448241,75.3125
60190002001,19844,13.00191205,96.11344538
60190002002,49697,19.01408451,95.95476294
60190003001,37708,18.30581479,96.59348978
60190003002,43571,12.70627063,91.51321057
60190003003,25915,32.48826291,97.6371308
60190004001,20577,15.85139319,95.30516432
60190004002,53145,13.20109439,97.00399467
60190004003,NA,14.43850267,89.91596639
60190004004,62796,20.29934518,91.58878505
60190005011,34342,14.25641026,94.14542021
60190005012,31518,19.51466127,92.30769231
60190005021,34904,23.67535744,84.31285904
60190005022,30329,6.536856745,93.96709324
60190006011,21496,31.53347732,76.92307692
60190006012,20547,21.36025505,83.19702602
60190006013,26494,11.08280255,90.10212097
60190006014,24063,7.51565762,92.19687875
60190006021,12542,18.53546911,83.25062035
60190007011,18942,22.98088178,95.08506616
60190007021,32760,11.47318398,93.676164
60190009011,63917,9.688346883,98.40737636
60190009012,40714,19.3081761,96.74502712
60190009021,18371,18.78062058,97.799511
60190009022,14125,19.85172982,98.32663989
60190009023,14125,21.80670228,97.28082513
60190010001,23396,19.75033437,97.37623762
60190010002,42786,14.59459459,89.67170786
60190011001,35313,16.63987138,96.55396619
60190011002,33750,15.42830099,96.11414693
60190012011,50250,22.50530786,95.65217391
60190012012,49500,24.49197861,97.08994709
60190012013,71250,9.655662052,96.78811122
60190012014,40486,45.82043344,95.82089552
60190012021,32188,11.0675808,96.79885332
60190012022,50543,18.15519766,98.30827068
60190013011,35132,14.09774436,95.50478998
60190013012,28985,27.13864307,97.43863394
60190013013,51250,19.72951472,96.04743083
60190013014,31172,27.31815658,94.97645212
60190013015,17938,35.67708333,93.26599327
60190013031,47083,21.76923077,96.69491525
60190013032,45347,9.47446336,98.01031688
60190013041,22024,7.291666667,97.69033362
60190013042,35729,16.81834729,95.48104956
60190013043,22450,12.10144928,95.00947568
60190014071,27292,18.61702128,91.08818011
60190014072,31898,17.67955801,91.15361626
60190014073,50991,13.43938563,94.47887324
60190014074,33925,23.98373984,97.20812183
60190014081,15965,51.30272953,66.22097115
60190014082,120581,26.98249228,79.40828402
60190014091,101667,19.70519783,72.16801018
60190014111,82743,31.41654979,74.49879711
60190014112,68177,15.60338201,75.57319224
60190014113,66429,15.87700031,87.12643678
60190014114,17619,21.56462585,93.81578947
60190014121,84750,22.96789124,75.48989114
60190014131,87936,16.09977324,78.48383501
60190014132,122213,18.16439931,81.2229539
60190014151,67000,18.18181818,95.49624687
60190014152,64698,9.185570844,87.52354049
60190014153,81859,18.21161049,95.20782396
60190014161,74688,12.21343874,92.31979855
60190014162,92103,18.20218426,92.44712991
60190014171,110551,18.27441582,86.07655502
60190014172,82880,15.41792984,90.25728988
60190014173,236635,11.88898094,85.49019608
60190014181,101382,22.16624685,76.23762376
60190014182,94215,37.32638889,54.10279531
60190015001,53405,13.58778626,77.11711712
60190015002,47171,19.31982634,86.27700127
60190016001,66250,21.19013062,74.34930215
60190016002,51760,40.86826347,79.32053176
60190016003,39479,20.35271687,87.027833
60190017001,62606,15.21323997,82.19178082
60190017002,71058,31.02564103,73.9047619
60190017003,89681,23.42857143,68.42923795
60190017004,78636,18.27842721,83.81668457
60190018001,58438,21.68421053,79.51807229
60190018002,70324,16.22390892,83.89570552
60190018003,72411,18.34146341,67.97556719
60190018004,81964,19.70935513,69.46969697
60190020001,30993,15.64396494,90.88427948
60190020002,34194,8.440366972,82.3501199
60190020003,21495,16.17312073,89.08406524
60190020004,31472,10.92715232,81.88259109
60190020005,48419,17.21611722,84.13333333
60190021001,84688,6.610407876,64.72986748
60190021002,64427,7.208872458,77.19148936
60190021003,60769,9.665427509,80.10033445
60190021004,53933,13.35478681,79.86577181
60190021005,20919,54.99219969,64.87279843
60190022001,48793,9.108527132,59.17159763
60190022002,43781,22.09944751,73.73646209
60190022003,58185,21.45522388,72.79620853
60190022004,65927,16.30669546,58.400927
60190023001,51318,15.17561299,82.23684211
60190023002,40387,20.09029345,61.37865911
60190023003,31983,9.504685408,76.4786795
60190024001,33929,22.42744063,92.25556631
60190024002,30428,27.16366752,94.68503937
60190024003,38286,14.2394822,95.42275906
60190024004,75284,17.36357193,91.37096774
60190025011,31250,15.69703622,92.78656126
60190025012,48914,21.12403101,88.59060403
60190025013,32011,6.500691563,92.62371615
60190025014,32738,11.94669205,95.51214361
60190025021,38516,13.56877323,94.86842105
60190025022,14602,19.16058394,94.60154242
60190025023,44521,17.19242902,94.61928934
60190026011,22264,31.65388828,97.02581369
60190026012,27009,17.24415794,96.75620882
60190026013,44631,17.30252552,94.95204442
60190026021,57768,19.33701657,77.12707182
60190026022,34583,14.70392548,88.73646209
60190026023,46875,15.96385542,85.8746492
60190027011,24869,9.91643454,92.90598291
60190027012,39196,19.5083682,92.62564584
60190027013,46068,7.782101167,92.02898551
60190027021,27857,16.95568401,94.21542553
60190027022,59211,15.69086651,94.20485175
60190027023,21207,13.34113517,97.0464135
60190027024,34228,16.15798923,97.88851351
60190028001,35199,14.8019802,92.61806511
60190028002,34271,9.768637532,93.62416107
60190028003,24028,7.520564042,93.79905808
60190028004,26949,13.12292359,94.97487437
60190029031,23466,12.81362007,93.02168022
60190029032,42091,27.96257796,90.47058824
60190029033,28651,0,94.6961326
60190029041,52179,24.65,88.35500283
60190029042,47759,18.49415205,85.15318146
60190029051,45238,20.96278593,84.36796398
60190029061,27500,20.90293454,87.08206687
60190029062,54621,16.660746,90.30423657
60190030011,48500,19.19385797,93.80475594
60190030012,43056,18.75792142,83.41968912
60190030031,40724,27.4473925,84.53467153
60190030032,52701,20.71005917,85.42490119
60190030041,52000,22.03539823,79.40740741
60190030042,66597,28.74493927,81.53580673
60190031021,47029,20.85470085,70.15781923
60190031022,92565,18.62068966,64.58333333
60190031023,46442,15.06410256,72.8540305
60190031024,56408,22.90462428,66.25097428
60190031025,44098,19.64349376,69.45932781
60190031031,36507,28.05429864,72.002772
60190031032,46053,14.80263158,69.0821256
60190031033,86842,5.015673981,70.55319149
60190031034,48316,14.67038069,62.1719457
60190031035,65357,11.95741196,63.34080717
60190031041,70398,34.81927711,49.51456311
60190031042,54336,16.28298709,68.28369665
60190032011,62727,17.89697292,86.2254902
60190032012,51313,24.49612403,85.68281938
60190032021,70286,21.5320911,84.80066445
60190032022,37634,29.73333333,84.68085106
60190032023,22969,13.70857921,89.99486916
60190032024,42361,23.26283988,90.88263822
60190033011,29297,22.24558452,82.94327648
60190033012,59097,20.29988466,85.06944444
60190033021,24093,17.07692308,86.85092127
60190033022,50195,15.12513602,85.48387097
60190033023,26250,20.38834951,88.88086643
60190033024,36538,17.82246879,84.62238399
60190034011,10991,29.52512044,87.41058655
60190034012,18875,12.85171103,88.41463415
60190034013,16094,36.2012987,93.76425856
60190034021,54559,27.83375315,82.42774566
60190034022,53239,21.65668663,77.3006135
60190035001,28558,24.65277778,81.75609756
60190035002,45919,21.2244898,83.4228703
60190035003,59611,22.53968254,46.40069384
60190035004,71348,37.21973094,60.12658228
60190035005,56458,14.61761859,85.44061303
60190036001,70077,30.4,41.02564103
60190036002,63250,34.18803419,59.94194485
60190036003,90500,23.55889724,53.24503311
60190036004,101894,13.53754941,58.96927651
60190036005,53384,20.65331928,63.41772152
60190037011,45641,23.70405278,83.8362069
60190037012,63839,20.89407191,84.01852924
60190037021,47219,21.40221402,85.14801806
60190037022,44617,20,88.28534031
60190037023,44617,26.75233645,74.68175389
